#E_qm E_ini E_opt E_reo E_ret zincID
1.43	0.05 	1.57 	1.57 	1.10 23002F 
0.96	0.00 	0.41 	0.41 	0.38 23002G 
0.96	0.06 	0.40 	0.40 	0.37 23002G 
2.21	2.91 	1.45 	1.45 	2.62 23002H 
2.39	1.54 	2.58 	2.58 	2.08 23002H 
0.58	4.61 	0.00 	0.00 	0.00 23002I 
0.82	6.12 	0.95 	0.95 	0.37 23002I 
1.28	0.00 	1.72 	1.72 	2.02 23002I 
1.36	6.42 	1.21 	1.21 	0.17 23002I 
2.14	0.43 	4.46 	4.46 	5.74 23002I 
0.00	0.02 	0.00 	0.00 	0.00 23002J 
1.28	0.03 	0.21 	0.21 	0.23 23002M 
2.62	0.00 	1.49 	1.49 	1.46 23002P 
3.63	4.05 	3.75 	3.75 	3.72 23002P 
3.78	3.75 	5.53 	5.53 	5.49 23002P 
4.02	6.46 	6.19 	6.19 	6.19 23002P 
3.63	4.08 	3.75 	3.75 	3.72 23002P 
5.72	4.74 	6.34 	6.34 	6.30 23002P 
8.43	7.18 	8.84 	8.84 	8.82 23002P 
0.96	0.00 	1.34 	1.34 	0.51 23002Q 
0.00	0.18 	0.19 	0.19 	0.19 23002T 
0.14	0.00 	0.00 	0.00 	0.00 23002T 
0.00	0.00 	0.00 	0.00 	0.00 23002U 
0.48	1.14 	1.11 	1.11 	1.11 23002V 
0.48	1.14 	1.11 	1.11 	1.11 23002V 
0.56	3.25 	0.43 	0.43 	0.43 23002W 
0.64	0.73 	1.47 	1.47 	1.46 23002W 
2.48	0.00 	0.30 	0.30 	0.30 23002W 
0.59	1.45 	1.80 	1.80 	1.89 23002Z 
0.62	1.70 	0.00 	0.00 	0.00 23002Z 
0.79	6.25 	4.42 	4.42 	4.51 23002Z 
0.84	6.13 	5.56 	5.56 	5.44 23002Z 
1.24	0.00 	1.39 	1.39 	1.53 23002Z 
1.42	2.48 	0.82 	0.82 	0.88 23002Z 
1.47	2.70 	1.97 	1.97 	1.79 23002Z 
1.49	6.21 	4.82 	4.82 	4.82 23002Z 
3.62	7.90 	8.65 	8.65 	8.45 23002Z 
4.88	8.60 	7.47 	7.47 	7.41 23002Z 
4.95	6.56 	9.61 	9.61 	9.62 23002Z 
6.10	11.32 	8.11 	8.11 	8.12 23002Z 
0.12	1.59 	1.79 	1.79 	1.98 230032 
0.71	2.92 	1.52 	1.52 	1.49 230032 
0.88	0.00 	0.00 	0.00 	0.00 230032 
1.58	3.32 	1.25 	1.25 	1.10 230032 
1.90	4.02 	2.39 	2.39 	2.59 230032 
2.22	6.89 	3.53 	3.53 	3.75 230032 
2.66	4.98 	2.97 	2.97 	3.04 230032 
0.00	0.00 	0.00 	0.00 	0.00 230033 
0.00	2.47 	2.16 	2.16 	2.29 230034 
0.78	0.00 	0.00 	0.00 	0.00 230034 
0.00	0.00 	0.00 	0.00 	0.00 230035 
0.00	0.00 	0.00 	0.00 	0.00 230036 
1.98	3.41 	1.13 	1.13 	1.14 230036 
1.98	3.41 	1.13 	1.13 	1.13 230036 
1.98	3.41 	1.13 	1.13 	1.13 230036 
1.98	3.41 	1.13 	1.13 	1.13 230036 
3.20	1.10 	4.31 	4.31 	3.99 230036 
3.20	1.10 	4.29 	4.29 	3.97 230036 
3.20	1.10 	4.29 	4.29 	3.97 230036 
1.22	0.00 	0.00 	0.00 	0.00 230037 
3.60	5.20 	3.56 	3.56 	3.34 230037 
0.20	2.82 	3.81 	3.81 	4.00 230038 
0.38	0.89 	0.99 	0.99 	1.54 230038 
0.61	0.00 	0.00 	0.00 	0.00 230038 
1.72	1.65 	3.92 	3.92 	4.36 230038 
1.88	0.63 	2.82 	2.82 	2.71 230038 
2.27	0.36 	3.21 	3.21 	3.03 230038 
4.40	10.30 	11.41 	11.41 	12.37 230038 
4.74	6.11 	6.29 	6.29 	6.74 230038 
5.13	7.53 	8.16 	8.16 	8.50 230038 
5.66	3.97 	4.31 	4.31 	4.37 230038 
6.18	7.36 	10.39 	10.39 	10.97 230038 
7.30	4.91 	7.50 	7.50 	7.46 230038 
1.73	0.65 	2.64 	2.64 	2.63 230039 
6.26	7.88 	0.19 	0.19 	0.93 230039 
4.49	5.92 	4.48 	4.48 	4.40 23003B 
0.00	0.02 	0.00 	0.00 	0.00 23003D 
1.29	0.00 	1.30 	1.30 	1.30 23003E 
2.48	2.36 	2.36 	2.36 	2.41 23003E 
2.28	3.56 	1.77 	1.77 	1.70 23003G 
0.00	5.67 	0.14 	0.15 	0.14 23003H 
0.46	0.00 	0.16 	0.04 	0.11 23003H 
0.00	0.00 	0.00 	0.00 	0.00 23003L 
1.65	2.99 	3.55 	3.55 	3.71 23003M 
2.03	6.05 	0.80 	0.80 	2.33 23003M 
2.03	6.06 	0.80 	0.80 	2.33 23003M 
2.07	6.04 	0.79 	0.79 	2.33 23003M 
2.14	7.82 	1.03 	1.03 	2.54 23003M 
3.11	7.84 	4.54 	4.54 	5.73 23003M 
3.12	7.83 	4.86 	4.86 	6.04 23003M 
3.83	7.87 	2.57 	2.57 	3.83 23003M 
3.83	7.85 	2.82 	2.82 	4.10 23003M 
0.44	3.47 	0.00 	0.00 	0.00 23003O 
2.48	6.64 	2.77 	2.77 	2.67 23003O 
2.70	6.90 	2.59 	2.59 	2.56 23003O 
3.13	5.90 	2.15 	2.15 	2.05 23003O 
4.41	4.26 	5.39 	5.39 	5.36 23003O 
6.57	5.83 	6.30 	6.30 	6.21 23003O 
6.57	5.81 	6.28 	6.28 	6.18 23003O 
5.31	7.83 	7.13 	7.13 	7.23 23003S 
7.17	1.37 	0.20 	0.20 	0.00 23003S 
7.54	7.19 	6.18 	6.18 	6.16 23003S 
9.30	5.25 	3.60 	3.60 	3.36 23003S 
10.44	3.54 	7.00 	7.00 	7.08 23003S 
3.35	2.51 	3.42 	3.42 	3.52 23003T 
3.35	2.51 	3.42 	3.42 	3.52 23003T 
3.80	1.56 	3.28 	3.28 	3.73 23003T 
5.54	4.32 	5.01 	5.01 	5.11 23003T 
5.61	5.54 	7.37 	7.37 	8.13 23003T 
5.88	5.91 	6.42 	6.42 	6.52 23003T 
6.10	6.20 	6.57 	6.57 	6.63 23003T 
6.09	7.30 	7.34 	7.34 	7.42 23003T 
6.53	3.52 	5.91 	5.91 	6.52 23003T 
0.46	1.16 	0.02 	0.02 	0.02 23003U 
0.00	1.26 	0.82 	0.82 	0.76 23003U 
0.40	1.10 	0.00 	0.00 	0.00 23003U 
3.31	1.79 	2.47 	2.47 	2.47 23003V 
3.31	1.80 	2.47 	2.47 	2.46 23003V 
5.53	5.20 	4.80 	4.80 	4.79 23003V 
6.24	8.03 	5.71 	5.71 	5.69 23003V 
0.66	3.54 	0.27 	0.27 	0.28 23003W 
0.70	3.37 	0.00 	0.00 	0.01 23003W 
0.00	0.00 	0.00 	0.00 	0.00 23003X 
0.87	0.00 	0.00 	0.00 	0.00 23003Z 
0.40	0.71 	0.51 	0.51 	0.48 230041 
0.53	1.44 	0.60 	0.60 	0.77 230042 
0.00	0.00 	0.00 	0.00 	0.00 230043 
0.31	5.49 	5.53 	5.53 	5.53 230044 
1.23	0.00 	0.00 	0.00 	0.00 230044 
1.33	4.48 	4.49 	4.49 	4.49 230044 
0.00	0.19 	0.19 	0.19 	0.19 230045 
1.32	4.15 	4.15 	4.15 	4.15 230045 
8.79	18.71 	18.71 	18.71 	18.71 230045 
3.00	0.00 	0.00 	0.00 	0.00 230047 
0.11	0.39 	0.00 	0.00 	0.00 230048 
0.11	0.38 	0.01 	0.01 	0.00 230048 
0.35	0.18 	0.74 	0.74 	0.66 230048 
0.42	0.25 	0.56 	0.56 	0.58 230048 
0.46	0.00 	0.38 	0.38 	0.37 230048 
