#QM Initial Optimized Reoptimized Retrained Bonded_term Compound
2.04179	1.57517	1.79458	1.79458	1.91132 a_c6_c5_n7 ZINC000000033978
0.498309	0.177686	0.351653	0.351653	0.520163 a_c6_c5_n7 ZINC000000033978
-6.90889e-06	0	0	0	0 a_c6_c5_n7 ZINC000000033978
0.473442	0.32422	0.417879	0.417879	0.489241 a_c6_c5_n7 ZINC000000033978
1.85383	1.674	1.91121	1.91121	1.98262 a_c6_c5_n7 ZINC000000033978
1.93055	5.42872	2.61036	2.61036	2.61049 a_c2_n20_n19 ZINC000000036303
0.49976	1.47325	0.642335	0.642335	0.650953 a_c2_n20_n19 ZINC000000036303
-1.92834e-05	0	0	0	0 a_c2_n20_n19 ZINC000000036303
0.547455	1.11808	0.671217	0.671217	0.687998 a_c2_n20_n19 ZINC000000036303
2.32108	4.65523	2.74508	2.74508	2.77866 a_c2_n20_n19 ZINC000000036303
2.09367	1.80813	1.62599	1.62599	1.61207 a_n3_c5_c7 ZINC000000036303
0.500963	0.57089	0.392368	0.392368	0.385382 a_n3_c5_c7 ZINC000000036303
5.65324e-05	0	0	0	0 a_n3_c5_c7 ZINC000000036303
0.466844	0.229227	0.425577	0.425577	0.447956 a_n3_c5_c7 ZINC000000036303
1.81751	1.39552	1.65211	1.65211	1.67251 a_n3_c5_c7 ZINC000000036303
2.02035	2.06455	1.90708	1.90708	1.91013 a_n3_c5_c18 ZINC000000036303
0.497015	0.481495	0.463636	0.463636	0.461754 a_n3_c5_c18 ZINC000000036303
-5.39035e-06	0	0	0	0 a_n3_c5_c18 ZINC000000036303
0.482775	0.439847	0.446776	0.446776	0.437269 a_n3_c5_c18 ZINC000000036303
1.89337	1.94272	1.77214	1.77214	1.7545 a_n3_c5_c18 ZINC000000036303
2.01899	2.43278	1.78729	1.78729	1.77874 a_c5_c18_n19 ZINC000000036303
0.498355	0.588827	0.440783	0.440783	0.439265 a_c5_c18_n19 ZINC000000036303
-2.99197e-05	0	0	0	0 a_c5_c18_n19 ZINC000000036303
0.486235	0.508963	0.45085	0.45085	0.443114 a_c5_c18_n19 ZINC000000036303
1.92654	2.25031	1.76974	1.76974	1.76514 a_c5_c18_n19 ZINC000000036303
2.02729	2.20938	1.79005	1.79005	1.81621 a_c5_c18_h30 ZINC000000036303
0.501021	0.511177	0.430318	0.430318	0.449285 a_c5_c18_h30 ZINC000000036303
