#QM Initial Optimized Reoptimized Retrained Bonded_term Compound
2.00175	1.19676	1.78638	1.78638	1.78452 d_n9_c11_c12_c13 ZINC000000003275n
0.499209	0.296553	0.448813	0.448813	0.446634 d_n9_c11_c12_c13 ZINC000000003275n
9.2608e-05	0	0	0	0 d_n9_c11_c12_c13 ZINC000000003275n
0.48894	0.2851	0.431549	0.431549	0.436445 d_n9_c11_c12_c13 ZINC000000003275n
1.92247	1.11325	1.69095	1.69095	1.70145 d_n9_c11_c12_c13 ZINC000000003275n
1.96473	1.88084	1.97089	1.97089	1.96743 d_c11_c20_c15_c14 ZINC000000003275n
0.482116	0.456944	0.480441	0.480441	0.479315 d_c11_c20_c15_c14 ZINC000000003275n
8.82405e-05	0	0	0	0 d_c11_c20_c15_c14 ZINC000000003275n
0.557925	0.457302	0.476628	0.476628	0.477601 d_c11_c20_c15_c14 ZINC000000003275n
2.43399	1.83817	1.91537	1.91537	1.91873 d_c11_c20_c15_c14 ZINC000000003275n
1.98472	1.68853	1.72413	1.72413	1.7195 d_c14_c15_c20_c19 ZINC000000003275n
0.489618	0.421033	0.431355	0.431355	0.429075 d_c14_c15_c20_c19 ZINC000000003275n
6.84802e-05	0	0	0	0 d_c14_c15_c20_c19 ZINC000000003275n
0.473171	0.416863	0.421791	0.421791	0.424144 d_c14_c15_c20_c19 ZINC000000003275n
1.88101	1.63367	1.65833	1.65833	1.66316 d_c14_c15_c20_c19 ZINC000000003275n
2.01607	2.07631	2.12354	2.12354	2.18559 d_c2_c4_c5_c6 ZINC000000033978
0.508927	0.625638	0.603869	0.603869	0.642958 d_c2_c4_c5_c6 ZINC000000033978
2.75478e-06	0	0	0	0 d_c2_c4_c5_c6 ZINC000000033978
0.51436	0.305599	0.432839	0.432839	0.41629 d_c2_c4_c5_c6 ZINC000000033978
2.0584	1.43081	1.89366	1.89366	1.85916 d_c2_c4_c5_c6 ZINC000000033978
2.01749	1.9589	2.41752	2.41752	2.58662 d_c2_c4_c15_n16 ZINC000000033978
0.518033	0.469287	0.572086	0.572086	0.635815 d_c2_c4_c15_n16 ZINC000000033978
4.89333e-05	0	0	0	0 d_c2_c4_c15_n16 ZINC000000033978
0.540182	0.49926	0.632133	0.632133	0.598357 d_c2_c4_c15_n16 ZINC000000033978
2.24981	1.71001	2.04504	2.04504	2.00586 d_c2_c4_c15_n16 ZINC000000033978
2.06906	4.05766	1.70633	1.70633	1.85936 d_c5_c4_c15_n16 ZINC000000033978
0.60574	1.0089	0.36329	0.36329	0.426749 d_c5_c4_c15_n16 ZINC000000033978
1.32342e-05	0	0	0	0 d_c5_c4_c15_n16 ZINC000000033978
0.711369	1.06613	0.526861	0.526861	0.487318 d_c5_c4_c15_n16 ZINC000000033978
2.97296	3.77346	1.78581	1.78581	1.73993 d_c5_c4_c15_n16 ZINC000000033978
1.95682	2.18222	1.85003	1.85003	1.86844 d_c6_c5_c4_c15 ZINC000000033978
0.469739	0.643894	0.543324	0.543324	0.552307 d_c6_c5_c4_c15 ZINC000000033978
1.85869e-05	0	0	0	0 d_c6_c5_c4_c15 ZINC000000033978
0.433879	0.282415	0.262701	0.262701	0.273983 d_c6_c5_c4_c15 ZINC000000033978
1.71119	1.42944	1.28487	1.28487	1.2716 d_c6_c5_c4_c15 ZINC000000033978
1.998	0.758305	1.79524	1.79524	1.76351 d_c6_c5_n7_h8 ZINC000000033978
0.485986	0.162944	0.439549	0.439549	0.4198 d_c6_c5_n7_h8 ZINC000000033978
1.35545e-06	0	0	0	0 d_c6_c5_n7_h8 ZINC000000033978
0.468965	0.263338	0.461613	0.461613	0.445865 d_c6_c5_n7_h8 ZINC000000033978
1.87654	0.843544	1.73969	1.73969	1.73668 d_c6_c5_n7_h8 ZINC000000033978
2.00049	2.07887	1.93493	1.93493	1.82776 d_c6_c5_n7_c9 ZINC000000033978
0.501142	0.428693	0.456892	0.456892	0.413701 d_c6_c5_n7_c9 ZINC000000033978
7.77488e-06	0	0	0	0 d_c6_c5_n7_c9 ZINC000000033978
0.506385	0.783	0.545117	0.545117	0.590755 d_c6_c5_n7_c9 ZINC000000033978
2.02985	2.61799	2.00177	2.00177	2.06469 d_c6_c5_n7_c9 ZINC000000033978
1.99447	3.20555	1.60843	1.60843	1.52951 d_c13_c14_c15_n16 ZINC000000033978
0.504953	0.782091	0.449874	0.449874	0.398064 d_c13_c14_c15_n16 ZINC000000033978
-1.15085e-05	0	0	0	0 d_c13_c14_c15_n16 ZINC000000033978
0.505867	0.966471	0.33591	0.33591	0.422116 d_c13_c14_c15_n16 ZINC000000033978
1.95557	3.61186	1.49921	1.49921	1.70285 d_c13_c14_c15_n16 ZINC000000033978
1.99805	3.1415	1.6845	1.6845	1.82192 d_n1_c2_n20_n19 ZINC000000036303
0.544951	0.754983	0.555575	0.555575	0.5605 d_n1_c2_n20_n19 ZINC000000036303
9.59965e-05	0	0	0	0 d_n1_c2_n20_n19 ZINC000000036303
0.689076	0.908141	0.608845	0.608845	0.604995 d_n1_c2_n20_n19 ZINC000000036303
2.88827	3.54911	2.66296	2.66296	2.66022 d_n1_c2_n20_n19 ZINC000000036303
1.82696	2.97971	1.90675	1.90675	1.89805 d_c2_n20_n19_c18 ZINC000000036303
0.417165	0.739448	0.431128	0.431128	0.427016 d_c2_n20_n19_c18 ZINC000000036303
-5.93248e-05	0	0	0	0 d_c2_n20_n19_c18 ZINC000000036303
0.340224	0.7147	0.331347	0.331347	0.335479 d_c2_n20_n19_c18 ZINC000000036303
1.22179	2.87313	1.15001	1.15001	1.15402 d_c2_n20_n19_c18 ZINC000000036303
2.08909	2.83077	1.89382	1.89382	1.90484 d_n3_c5_c18_n19 ZINC000000036303
0.543295	0.677602	0.492562	0.492562	0.494413 d_n3_c5_c18_n19 ZINC000000036303
-1.6378e-05	0	0	0	0 d_n3_c5_c18_n19 ZINC000000036303
0.601147	0.784577	0.526727	0.526727	0.531804 d_n3_c5_c18_n19 ZINC000000036303
2.52058	3.12757	2.18479	2.18479	2.20213 d_n3_c5_c18_n19 ZINC000000036303
2.01931	2.03326	1.89389	1.89389	1.91023 d_n3_c5_c18_h30 ZINC000000036303
0.510553	0.500103	0.473893	0.473893	0.480956 d_n3_c5_c18_h30 ZINC000000036303
-2.10404e-05	0	0	0	0 d_n3_c5_c18_h30 ZINC000000036303
0.518027	0.484534	0.480707	0.480707	0.477764 d_n3_c5_c18_h30 ZINC000000036303
2.1057	1.80805	1.88638	1.88638	1.88313 d_n3_c5_c18_h30 ZINC000000036303
1.92243	1.97041	1.76255	1.76255	1.75118 d_c5_c7_c16_o17 ZINC000000036303
0.406118	0.580748	0.434166	0.434166	0.427584 d_c5_c7_c16_o17 ZINC000000036303
-8.60948e-06	0	0	0	0 d_c5_c7_c16_o17 ZINC000000036303
0.542821	0.264171	0.468151	0.468151	0.475355 d_c5_c7_c16_o17 ZINC000000036303
2.30085	1.37848	1.8428	1.8428	1.862 d_c5_c7_c16_o17 ZINC000000036303
1.96443	2.2677	1.31241	1.31241	1.32214 d_c5_c18_n19_n20 ZINC000000036303
0.486115	0.566409	0.346435	0.346435	0.350401 d_c5_c18_n19_n20 ZINC000000036303
2.86143e-06	0	0	0	0 d_c5_c18_n19_n20 ZINC000000036303
0.477863	0.523305	0.37106	0.37106	0.368757 d_c5_c18_n19_n20 ZINC000000036303
1.90766	2.19894	1.49263	1.49263	1.49234 d_c5_c18_n19_n20 ZINC000000036303
2.00875	2.52165	1.89125	1.89125	1.89102 d_c7_c5_c18_n19 ZINC000000036303
0.505194	0.631505	0.465365	0.465365	0.461678 d_c7_c5_c18_n19 ZINC000000036303
-3.40801e-05	0	0	0	0 d_c7_c5_c18_n19 ZINC000000036303
0.520354	0.592186	0.459318	0.459318	0.469679 d_c7_c5_c18_n19 ZINC000000036303
2.0944	2.37282	1.8228	1.8228	1.84725 d_c7_c5_c18_n19 ZINC000000036303
1.9999	2.10688	1.85637	1.85637	1.8623 d_c7_c5_c18_h30 ZINC000000036303
0.498812	0.511993	0.460414	0.460414	0.461084 d_c7_c5_c18_h30 ZINC000000036303
-7.83766e-06	0	0	0	0 d_c7_c5_c18_h30 ZINC000000036303
0.493968	0.449575	0.468757	0.468757	0.469784 d_c7_c5_c18_h30 ZINC000000036303
1.96062	1.75726	1.83635	1.83635	1.84272 d_c7_c5_c18_h30 ZINC000000036303
1.96498	7.02953	1.80662	1.80662	1.82344 d_c18_n19_n20_h31 ZINC000000036303
0.548911	1.79963	0.518082	0.518082	0.520447 d_c18_n19_n20_h31 ZINC000000036303
-1.66228e-05	0	0	0	0 d_c18_n19_n20_h31 ZINC000000036303
0.655098	1.82975	0.594223	0.594223	0.604152 d_c18_n19_n20_h31 ZINC000000036303
2.69312	7.18671	2.40296	2.40296	2.42892 d_c18_n19_n20_h31 ZINC000000036303
2.01331	1.20174	1.6154	1.6154	1.61528 d_n20_n19_c18_h30 ZINC000000036303
0.504215	0.332575	0.412014	0.412014	0.410469 d_n20_n19_c18_h30 ZINC000000036303
1.19477e-05	0	0	0	0 d_n20_n19_c18_h30 ZINC000000036303
0.508325	0.325503	0.408487	0.408487	0.412164 d_n20_n19_c18_h30 ZINC000000036303
2.0284	1.31272	1.62732	1.62732	1.637 d_n20_n19_c18_h30 ZINC000000036303
1.99979	2.80787	2.31244	2.31244	2.37249 d_c3_c4_n5_c6 ZINC000000040719
0.50351	0.74619	0.589058	0.589058	0.614383 d_c3_c4_n5_c6 ZINC000000040719
9.15537e-05	0	0	0	0 d_c3_c4_n5_c6 ZINC000000040719
0.533521	0.653594	0.573191	0.573191	0.567323 d_c3_c4_n5_c6 ZINC000000040719
2.20413	2.77757	2.36807	2.36807	2.37535 d_c3_c4_n5_c6 ZINC000000040719
2.03105	1.97306	1.80144	1.80144	1.84457 d_c3_c4_n5_c7 ZINC000000040719
0.518153	0.538067	0.466694	0.466694	0.486265 d_c3_c4_n5_c7 ZINC000000040719
3.02773e-05	0	0	0	0 d_c3_c4_n5_c7 ZINC000000040719
0.540482	0.435357	0.439379	0.439379	0.433422 d_c3_c4_n5_c7 ZINC000000040719
2.20265	1.8931	1.81397	1.81397	1.80418 d_c3_c4_n5_c7 ZINC000000040719
1.97835	2.40334	1.66882	1.66882	1.64299 d_n5_c7_c8_c9 ZINC000000040719
0.487228	0.608574	0.412353	0.412353	0.407722 d_n5_c7_c8_c9 ZINC000000040719
6.54995e-05	0	0	0	0 d_n5_c7_c8_c9 ZINC000000040719
0.482854	0.583996	0.426911	0.426911	0.44133 d_n5_c7_c8_c9 ZINC000000040719
1.95211	2.3541	1.69167	1.69167	1.71506 d_n5_c7_c8_c9 ZINC000000040719
2.01096	2.06934	1.74334	1.74334	1.71528 d_n5_c7_c8_h23 ZINC000000040719
0.445119	0.517024	0.42793	0.42793	0.424432 d_n5_c7_c8_h23 ZINC000000040719
1.83483e-05	0	0	0	0 d_n5_c7_c8_h23 ZINC000000040719
0.383232	0.520628	0.439296	0.439296	0.452764 d_n5_c7_c8_h23 ZINC000000040719
1.76284	2.07509	1.75243	1.75243	1.77936 d_n5_c7_c8_h23 ZINC000000040719
2.17666	1.77494	1.84681	1.84681	1.87546 d_c1_c2_c16_c15 ZINC000000042736
0.570723	0.455774	0.458262	0.458262	0.481907 d_c1_c2_c16_c15 ZINC000000042736
5.25854e-05	0	0	0	0 d_c1_c2_c16_c15 ZINC000000042736
