#EQ_val:qm ini opt reo ret
178.09993 -179.535212 179.704558 179.704558 179.654947 D_N20_N19_C18_H30 ZINC000000036303
-116.985098 -120.618935 -116.803129 -116.803129 -116.896532 D_N3_C5_C7_C16 ZINC000000036303
-41.8807931 -5.57200766 -41.2274221 -41.2274221 -41.0575599 D_C2_N3_C5_C18 ZINC000000036303
2.66379489 -0.687003298 -1.51760617 -1.51760617 -1.18025386 D_C3_C4_N5_C6 ZINC000000040719
-178.715523 178.244992 177.917391 177.917391 178.108893 D_C3_C4_N5_C7 ZINC000000040719
179.489379 -179.855657 -179.469097 -179.469097 -179.559416 D_N5_C7_C8_C9 ZINC000000040719
-1.67778971 3.429681214E-02 0.388894112 0.388894112 0.314680235 D_N5_C7_C8_H23 ZINC000000040719
53.3204773 55.5314339 58.6337397 58.6337397 58.7413382 D_C2_C3_C4_N13 ZINC000000040719
-62.1917347 -65.3367825 -65.203299 -65.203299 -65.2441691 D_C1_C2_C16_C15 ZINC000000042736
179.825289 -178.97916 -178.829332 -178.829332 -178.807377 D_C2_C4_C9_C8 ZINC000000042736
3.17019251 2.66070343 2.62722087 2.62722087 2.66328036 D_C2_C4_C9_C10 ZINC000000042736
177.508347 178.309188 178.599851 178.599851 178.560339 D_O3_C2_C16_C15 ZINC000000042736
59.0180424 53.028503 53.3435888 53.3435888 53.2982503 D_C4_C2_C16_C15 ZINC000000042736
-179.635948 179.935245 179.889169 179.889169 179.902336 D_C1_C2_N1_N2 ZINC000000051544
1.0052872 0.162653368 2.18557559 2.18557559 2.02740059 D_C1_C2_C15_C14 ZINC000000051544
-177.57961 175.302417 176.137267 176.137267 176.465111 D_C2_N1_N2_C3 ZINC000000051544
-2.25612792 -0.722152914 -5.6729237 -5.6729237 -5.28785609 D_C2_N1_N2_C9 ZINC000000051544
-177.204647 -177.354716 -169.452308 -169.452308 -170.194297 D_N1_N2_C9_O ZINC000000051544
3.58356975 1.67964262 8.44536106 8.44536106 7.8367702 D_N1_N2_C9_C10 ZINC000000051544
0.255964133 -0.506289633 -0.183899073 -0.183899073 -0.14429245 D_N2_N1_C2_C15 ZINC000000051544
41.5657176 53.597758 40.4539968 40.4539968 40.254807 D_N1_N2_C3_C8 ZINC000000051544
-4.70492135 -1.635024578E-02 -2.381027663E-02 -2.381027663E-02 -2.423456847E-02 D_N6_C5_C17_N16 ZINC000000058460
-177.76251 175.686431 179.989113 179.989113 179.989074 D_N6_C7_C15_N14 ZINC000000058460
4.38178298 6.751388442E-03 -4.464995051E-03 -4.464995051E-03 -4.400670728E-03 D_N6_C7_C15_N16 ZINC000000058460
-6.534508608E-02 2.391134815E-02 6.249122823E-03 6.249122823E-03 6.315872134E-03 D_N8_C7_C15_N14 ZINC000000058460
179.691569 -179.773791 -179.998662 -179.998662 -179.998576 D_N8_C9_N10_O11 ZINC000000058460
0.578638608 2.058404704E-03 -5.592706163E-05 -5.592706163E-05 -8.144481503E-06 D_N8_C9_C13_N14 ZINC000000058460
6.861563148E-02 1.954402663E-02 1.364008614E-04 1.364008614E-04 1.465956948E-04 D_C9_N10_O11_N12 ZINC000000058460
-3.617600179E-02 1.14707068E-02 -1.365130398E-04 -1.365130398E-04 -1.427896542E-04 D_C9_C13_N12_O11 ZINC000000058460
8.248958227E-02 1.632249092E-04 2.347240991E-04 2.347240991E-04 2.479620902E-04 D_N10_C9_C13_N12 ZINC000000058460
2.82405681 0.842327027 1.19453572 1.19453572 1.2584216 D_N4_C17_C12_N11 ZINC000000084284
-55.3681352 -52.6522071 -51.3491016 -51.3491016 -51.3422568 D_C9_C7_C15_C12 ZINC000000087135n
126.5245 132.390925 129.685382 129.685382 129.789815 D_C9_C7_C15_O16 ZINC000000087135n
24.1337972 22.8253636 21.445621 21.445621 21.4346621 D_C10_C9_C7_C15 ZINC000000087135n
-157.94223 -161.694969 -174.217912 -174.217912 -174.535996 D_C15_C7_C9_H19 ZINC000000087135n
-179.170798 179.735455 179.759946 179.759946 179.758136 D_O1_C2_C3_S4 ZINC000000088101
-1.23177078 -1.710376873E-02 0.211554042 0.211554042 0.176091525 D_O1_C2_C3_H14 ZINC000000088101
179.62057 -179.643572 -179.972236 -179.972236 -179.972492 D_O1_C2_N12_C5 ZINC000000088101
173.983209 -178.734267 179.410697 179.410697 179.362603 D_C2_N12_C5_N6 ZINC000000088101
-174.293526 178.612774 -179.464215 -179.464215 -179.4154 D_C3_S4_C5_N6 ZINC000000088101
1.55689053 2.26984517 1.8943871 1.8943871 1.88584063 D_H13_O1_C2_N12 ZINC000000088101
-167.627289 -163.877449 -158.298995 -158.298995 -158.37095 D_S4_C5_N6_C11 ZINC000000088101
-57.3215779 -58.6125363 -58.1073351 -58.1073351 -58.1416638 D_N6_C7_C8_O9 ZINC000000088101
178.822765 -176.9317 174.800091 174.800091 174.728798 D_C01_C5_N13_C16 ZINC000000088474_1
-57.2538495 -53.3948651 -62.2869111 -62.2869111 -62.2972281 D_C4_C5_N13_C16 ZINC000000088474_1
59.8849986 65.4654139 57.3378399 57.3378399 57.2895949 D_H6_C5_N13_C16 ZINC000000088474_1
53.2015467 48.1795632 58.8060965 58.8060965 58.7710619 D_C21_C16_N13_C5 ZINC000000088474_1
-50.4886496 -45.7273037 -52.9773159 -52.9773159 -52.9244188 D_C2_C21_C16_N13 ZINC000000088474_1
145.696611 128.075094 147.342557 147.342557 147.126635 D_C4_N5_C6_C7 ZINC000000097479
25.9512336 11.8233706 31.241106 31.241106 31.0270325 D_C4_N5_C6_N12 ZINC000000097479
-4.13646633 2.35860177 0.551464988 0.551464988 0.283395389 D_N5_C4_C13_N12 ZINC000000097479
65.5848175 72.4093323 64.4085972 64.4085972 64.5194699 D_N5_C6_C7_C8 ZINC000000097479
-154.109545 -139.154021 -152.687548 -152.687548 -152.816892 D_N5_C6_N12_H29 ZINC000000097479
28.3332636 15.4383468 26.9189389 26.9189389 26.2534571 D_C7_C6_N5_H18 ZINC000000097479
-175.469483 -165.347912 -166.717883 -166.717883 -166.791287 D_C2_C4_C11_N10 ZINC000000119009
67.7930913 80.3221924 74.7792462 74.7792462 74.7478173 D_C2_C4_C11_O13 ZINC000000119009
153.660621 132.059076 141.516335 141.516335 141.968382 D_C8_N10_C11_O13 ZINC000000119009
-50.5924605 -59.3099469 -48.5018156 -48.5018156 -48.3741755 D_O13_C11_N10_H20 ZINC000000119009
66.090464 87.1501174 66.2367462 66.2367462 65.9891009 D_C4_C11_O13_H24 ZINC000000119009
-179.919377 179.293879 179.918019 179.918019 179.610992 D_C5_C6_N14_C9 ZINC000000126038
-4.1704502 -2.33340601 -1.79071724 -1.79071724 -2.13947449 D_C5_C6_N14_C13 ZINC000000126038
-0.992442945 -0.660686246 -0.469702351 -0.469702351 -0.537108421 D_N7_C6_N14_C9 ZINC000000126038
174.756484 177.712029 177.821561 177.821561 177.712425 D_N7_C6_N14_C13 ZINC000000126038
-0.476800102 -0.143497104 -5.140322694E-02 -5.140322694E-02 -0.10899288 D_N7_C8_C9_N14 ZINC000000126038
-43.1257448 -40.5850624 -41.7539509 -41.7539509 -41.869236 D_C4_C5_C6_N14 ZINC000000126038
7.21985945 7.46887597 5.05722061 5.05722061 5.32167443 D_N1_N2_C3_O4 ZINC000000127402
-170.647473 -171.905197 -173.963741 -173.963741 -173.599225 D_N1_N2_C3_C5 ZINC000000127402
169.918138 170.567605 173.420115 173.420115 172.985877 D_N1_N2_C12_N11 ZINC000000127402
-12.0927454 -14.8172935 -8.7568226 -8.7568226 -9.25507942 D_N1_N2_C12_C13 ZINC000000127402
178.501198 171.015552 175.674854 175.674854 175.219083 D_C3_N2_C12_C13 ZINC000000127402
-179.878017 -172.821873 -177.239759 -177.239759 -176.975769 D_C10_N11_C12_C13 ZINC000000127402
175.561767 179.882955 177.378192 177.378192 176.344881 D_C12_C13_C14_C15 ZINC000000127402
-4.03780346 0.691397387 -1.31637993 -1.31637993 -2.57944557 D_C12_C13_C14_H24 ZINC000000127402
-176.138182 -179.86849 -177.766657 -177.766657 -176.904367 D_C12_C13_O17_C16 ZINC000000127402
88.7205637 19.7189302 85.5184035 85.5184035 84.8779843 D_H18_N1_N2_C12 ZINC000000127402
-37.1634101 -10.5949464 -31.301513 -31.301513 -32.5965983 D_N2_C12_C13_O17 ZINC000000127402
-14.7981249 -19.8680178 -6.21665868 -6.21665868 -5.69298697 D_C4_O5_C6_N18 ZINC000000135843
-1.62663589 2.54714988 0.426402754 0.426402754 0.341621114 D_O5_C4_C19_N18 ZINC000000135843
13.768795 21.4927749 6.51289057 6.51289057 5.93813544 D_O5_C6_N18_C19 ZINC000000135843
-108.671523 -95.7295521 -120.781229 -120.781229 -121.230313 D_O5_C6_N18_H29 ZINC000000135843
55.6521531 55.9091352 63.246535 63.246535 63.1968621 D_O5_C6_C8_H9 ZINC000000135843
13.768795 21.4927612 6.53700633 6.53700633 5.9402317 D_C11_N10_C8_O17 ZINC000000135843
-5.322438813E-02 0.452337854 0.436453883 0.436453883 0.419412495 D_C01_C9_C2_O1 ZINC000000140092_1
5.386748855E-02 0.172925405 0.186136497 0.186136497 0.185118277 D_O1_C2_C3_F4 ZINC000000140092_1
146.227199 90.9503361 139.502792 139.502792 90.9503361 D_C4_C5_O14_C13 ZINC000000144678_2
-27.237934 18.4540514 -14.6927537 -14.6927537 18.4540514 D_C8_N7_C5_O14 ZINC000000144678_2
-27.237934 18.4540514 -14.6927537 -14.6927537 18.4540514 D_O14_C5_N7_C8 ZINC000000144678_2
-0.374425007 7.0076492 -0.513197936 -0.513197936 -0.518822738 D_C1_C15_C4_S3 ZINC000000144678
-175.548984 148.258748 158.823004 158.823004 158.866382 D_C1_C15_C4_C5 ZINC000000144678
175.635391 -146.624506 -159.803335 -159.803335 -159.870952 D_C2_S3_C4_C5 ZINC000000144678
7.03728623E-02 -6.33536762 0.408475514 0.408475514 0.412242273 D_C2_S3_C4_C15 ZINC000000144678
179.58007 -173.076663 178.604551 178.604551 178.524118 D_S3_C4_C15_H23 ZINC000000144678
148.344981 141.324601 152.535213 152.535213 152.512695 D_C4_C5_O14_C13 ZINC000000144678
4.40551152 -31.8255633 -22.0592477 -22.0592477 -22.0906776 D_C5_C4_C15_H23 ZINC000000144678
161.924745 132.636525 147.533952 147.533952 147.524537 D_S3_C4_C5_H6 ZINC000000144678
-29.5433386 -19.4402707 -32.9302824 -32.9302824 -32.9449376 D_C8_N7_C5_O14 ZINC000000144678
-177.03493 -176.999304 -177.940427 -177.940427 -179.257888 D_O1_C2_N3_N4 ZINC000000145322
-77.8424097 -52.3759705 -70.4216861 -70.4216861 -70.0749545 D_C2_N3_N4_C5 ZINC000000145322
146.530505 154.713641 142.870945 142.870945 142.909324 D_C2_N3_N4_H15 ZINC000000145322
-9.00321985 9.19197705 -3.89409359 -3.89409359 -4.03727938 D_C2_C13_C8_N7 ZINC000000145322
-132.145326 -145.91533 -135.587801 -135.587801 -134.824559 D_N3_N4_C5_S6 ZINC000000145322
51.2761848 33.8925413 45.793147 45.793147 46.5499623 D_N3_N4_C5_N7 ZINC000000145322
5.87377558 -0.706466986 2.39533031 2.39533031 1.24523642 D_N4_N3_C2_C13 ZINC000000145322
80.2061683 143.372635 88.9674723 88.9674723 87.2647401 D_C5_N4_N3_H14 ZINC000000145322
-144.741076 -145.288601 -142.209396 -142.209396 -143.086459 D_S6_C5_N7_C8 ZINC000000145322
-55.4209167 -9.53775367 -57.7398969 -57.7398969 -59.7509811 D_H14_N3_N4_H15 ZINC000000145322
-64.0779766 -80.8602005 -85.5035618 -85.5035618 -85.9442568 D_C1_N2_C9_O2 ZINC000000151361
68.4589838 68.3935086 78.4160483 78.4160483 78.8558224 D_N2_C9_O2_H8 ZINC000000151361
10.4557961 0.359057806 3.53518019 1.49816069 2.91387426 D_C01_N4_C11_N16 ZINC000000152023_1
-175.619874 -179.407802 -177.754818 -178.987774 -177.96625 D_N3_N4_C11_N16 ZINC000000152023_1
174.637517 -179.771334 177.152852 178.903689 177.4743 D_N4_C11_N16_C14 ZINC000000152023_1
173.963634 -176.051244 179.444694 -179.343038 -178.90078 D_C11_N16_C14_N15 ZINC000000152023_1
-174.972882 174.983769 -179.75239 179.241078 178.756968 D_C12_S13_C14_N15 ZINC000000152023_1
-41.6298114 -51.1778103 -39.7143907 -41.1412002 -40.7715807 D_S13_C14_N15_H25 ZINC000000152023_1
-169.097278 -173.226329 -167.227602 -167.227602 -166.932142 D_C2_C4_C15_N12 ZINC000000154339
10.731129 8.55530591 20.5950717 20.5950717 21.0396316 D_C2_C4_C15_O16 ZINC000000154339
-171.745449 -176.206977 -169.094572 -169.094572 -168.891139 D_C4_C15_N12_C13 ZINC000000154339
-3.90042319 -0.883497139 -1.57857692 -1.57857692 -1.58264954 D_C5_C6_C11_N12 ZINC000000154339
171.308213 175.988324 169.311895 169.311895 169.120421 D_C6_C11_N12_C13 ZINC000000154339
10.9256585 6.76551038 11.5268867 11.5268867 11.7304907 D_C6_C11_N12_C15 ZINC000000154339
-178.72882 177.818024 179.424803 179.424803 179.461796 D_C7_C6_C11_N12 ZINC000000154339
-10.9621556 -5.95777151 -9.53682219 -9.53682219 -9.64524222 D_C10_C11_N12_C13 ZINC000000154339
-19.3654187 -19.6168211 -14.371662 -14.371662 -14.5879108 D_C10_C14_C13_N12 ZINC000000154339
-2.49494992 -7.17326129 -0.113137232 -0.113137232 -0.142154146 D_N12_C11_C10_C14 ZINC000000154339
45.3444109 41.7745781 44.0176984 42.2149721 42.2293144 D_C2_C4_C5_N8 ZINC000000155839_1
-16.3897187 -19.4694234 -13.7665988 -11.9381719 -11.9646105 D_C4_C5_N8_C9 ZINC000000155839_1
-2.34612562 16.8026046 -3.99227429 -4.46704641 -4.4601981 D_C5_N8_C9_O16 ZINC000000155839_1
-136.173313 -141.063295 -133.398244 -131.583048 -131.61379 D_C6_C5_N8_C9 ZINC000000155839_1
-73.5321204 -77.4058442 -76.0613562 -77.2148868 -77.2221277 D_N8_C5_C4_H20 ZINC000000155839_1
-9.78500804 -37.8347345 -11.4297797 -12.7688534 -12.742143 D_C2_O16_C9_N8 ZINC000000155839_1
38.772138 55.7684028 41.0990649 43.1576876 43.1244856 D_C4_C2_O16_C9 ZINC000000155839_1
179.880682 179.57367 -179.999942 -179.999942 179.999976 D_C2_C4_N5_C6 ZINC000000158649
-179.913992 -179.503541 179.999949 179.999949 -179.999979 D_C2_C4_N12_C11 ZINC000000158649
4.179111991E-02 -6.35204467 -2.289323626E-05 -2.289323626E-05 1.106617123E-05 D_C2_C4_N12_H17 ZINC000000158649
1.468924606E-02 19.1663256 1.13936405E-04 1.13936405E-04 -1.642266399E-05 D_O1_C2_C4_N12 ZINC000000158649
154.505472 153.775082 157.593747 157.593747 157.575027 D_C1_C2_C10_C8 ZINC000000159804
-102.499682 -100.756302 -100.571112 -100.571112 -100.58099 D_C1_C2_C10_O12 ZINC000000159804
110.503534 112.423348 112.039242 112.039242 112.025663 D_C1_C2_O12_C10 ZINC000000159804
24.7174454 11.2969525 22.9054156 22.9054156 22.8018463 D_C2_C10_C8_C7 ZINC000000159804
-151.125429 -168.163308 -153.683971 -153.683971 -153.843197 D_C2_C10_C8_O9 ZINC000000159804
110.103767 109.592712 110.167152 110.167152 110.18061 D_C2_O12_C10_C8 ZINC000000159804
-2.34392788 -4.87964795 -3.47173531 -3.47173531 -3.46783971 D_C3_C2_C10_C8 ZINC000000159804
100.650919 100.588969 98.3634049 98.3634049 98.376143 D_C3_C2_C10_O12 ZINC000000159804
-112.451764 -112.324892 -113.58711 -113.58711 -113.578642 D_C3_C2_O12_C10 ZINC000000159804
78.8237907 91.8972994 77.7015149 77.7015149 77.7777183 D_C4_C3_C2_O12 ZINC000000159804
-55.4711103 -38.934914 -51.4336864 -51.4336864 -51.3033112 D_C4_C7_C8_C10 ZINC000000159804
179.471055 163.407826 -179.924576 -179.924576 179.964029 D_C7_C8_C10_H11 ZINC000000159804
-42.0123645 -56.2357538 -42.9168776 -42.9168776 -43.0356996 D_C7_C8_C10_O12 ZINC000000159804
-102.994847 -105.468617 -101.83514 -101.83514 -101.843983 D_C8_C10_C2_O12 ZINC000000159804
3.62818105 -16.052434 3.48603723 3.48603723 3.31898556 D_O9_C8_C10_H11 ZINC000000159804
142.144761 124.303986 140.493736 140.493736 140.319257 D_O9_C8_C10_O12 ZINC000000159804
-176.510438 -161.085151 -172.669421 -172.669421 -172.518748 D_C10_C8_C7_H24 ZINC000000159804
-158.453492 -146.23797 -158.670511 -158.670511 -158.622711 D_O12_C2_C3_H16 ZINC000000159804
-41.9610856 -51.4161062 -39.0958119 -39.0958119 -39.1565025 D_C2_C3_C4_C7 ZINC000000159804
6.51666695 7.63192642 11.7999894 11.7999894 12.2984138 D_C1_N2_C11_C12 ZINC000000160394
159.151724 163.798255 152.472743 152.472743 149.886757 D_N2_C11_C12_C13 ZINC000000160394
0 2.78844998 -1.223550278E-04 -1.223550278E-04 1.042198521E-04 D_N1_C2_N11_N12 ZINC000000162425
180 -178.180727 179.999896 179.999896 -179.999913 D_C3_C2_N11_N12 ZINC000000162425
180 178.885758 -179.9999 -179.9999 179.999912 D_C5_C10_N11_N12 ZINC000000162425
-54.1004935 -155.210032 -56.0560795 -56.0560795 -55.6765629 D_C2_N11_N12_H20 ZINC000000162425
180 -177.053164 -175.03407 -175.03407 -175.031132 D_C02_C3_N4_C5 ZINC000000172719_2
-179.925269 -161.645675 -176.034559 -176.034559 -176.032655 D_C02_C3_O7_C6 ZINC000000172719_2
0.116800817 16.330681 3.47680867 3.47680867 3.47859245 D_N4_C3_O7_C6 ZINC000000172719_2
0.100905582 31.4326653 13.802962 13.802962 13.8102903 D_N4_C5_C6_O7 ZINC000000172719_2
-4.774279309E-02 4.8482904 5.51524236 5.51524236 5.51829865 D_C5_N4_C3_O7 ZINC000000172719_2
-70.318974 -85.0933506 -73.870044 -73.870044 -73.9187093 D_C1_C2_O14_C8 ZINC000000192086
71.9894951 81.8392033 76.6269508 76.6269508 76.562825 D_C2_O14_C8_O9 ZINC000000192086
-170.915586 -159.684126 -166.065599 -166.065599 -166.137171 D_C2_O14_C8_C10 ZINC000000192086
54.2255632 54.7351805 55.6194464 55.6194464 55.6036305 D_C7_C8_C10_F11 ZINC000000192086
177.63698 -169.663087 -179.813789 -179.813789 -179.883962 D_C7_C8_O9_H25 ZINC000000192086
46.5481612 45.4474342 45.9622262 45.9622262 46.128029 D_C5_C7_C8_O14 ZINC000000192086
-53.2111786 -47.1326347 -53.3675024 -53.3675024 -53.2651813 D_O14_C2_C4_C5 ZINC000000192086
179.960628 166.133852 173.706234 173.706234 173.561463 D_C2_C4_C17_O16 ZINC000000194080
5.478375703E-02 -15.9546979 -6.35855552 -6.35855552 -6.46587595 D_C2_C4_C17_O18 ZINC000000194080
8.09572449 -6.50874315 -0.346147143 -0.346147143 8.316449123E-02 D_S2_C4_C9_O10 ZINC000000196926
36.1042856 23.1873313 35.0746134 35.0746134 36.4634327 D_C4_S2_C16_C11 ZINC000000196926
-36.1042856 -23.1872979 -35.0745874 -35.0745874 -36.4634342 D_C16_S2_C4_C9 ZINC000000196926
179.259819 -179.999415 179.999978 179.999978 -179.999992 D_C1_C2_O14_C13 ZINC000000207445
176.642347 179.999166 -179.999989 -179.999989 179.99988 D_C2_O14_C13_C11 ZINC000000207445
-8.10632455 2.498568248E-04 -8.954453545E-06 -8.954453545E-06 1.87052434E-05 D_C6_C13_C11_C9 ZINC000000207445
178.382957 179.999221 -179.999985 -179.999985 179.999973 D_C6_C13_C11_O12 ZINC000000207445
6.52025348 5.660074986E-05 -2.706610586E-05 -2.706610586E-05 5.694740621E-05 D_C7_C6_C13_C11 ZINC000000207445
-179.637391 -179.999704 179.999997 179.999997 -179.999957 D_C7_C6_C13_O14 ZINC000000207445
7.3313585 -4.251672748E-04 3.208190094E-05 3.208190094E-05 -7.031591843E-05 D_C8_C9_C11_C13 ZINC000000207445
177.857118 -179.999986 179.999968 179.999968 -179.999968 D_C9_C11_C13_O14 ZINC000000207445
-175.295762 179.999488 -179.99997 -179.99997 179.999937 D_O10_C9_C11_C13 ZINC000000207445
4.34639893 -1.014586682E-03 -8.451927888E-06 -8.451927888E-06 -1.366037834E-05 D_O12_C11_C13_O14 ZINC000000207445
1.52809487 -9.725527441E-05 6.613302227E-06 6.613302227E-06 -6.331754824E-06 D_C9_C11_O12_H24 ZINC000000207445
-176.366414 -178.447003 -178.963819 -178.963819 -179.03715 D_C3_C2_C11_C12 ZINC000000207600
-178.31477 179.672807 179.362549 179.362549 179.33486 D_C8_N9_C10_O15 ZINC000000207600
167.946203 166.30183 168.497774 168.497774 168.358784 D_N9_C10_O15_C14 ZINC000000207600
46.2383195 45.3206713 44.3558076 44.3558076 44.4515842 D_C10_O15_C14_C13 ZINC000000207600
-75.6961912 -74.2049059 -77.3459314 -77.3459314 -77.3187547 D_C10_O15_C14_H25 ZINC000000207600
-14.3206248 -15.3587353 -12.9298258 -12.9298258 -13.0945154 D_C11_C10_O15_C14 ZINC000000207600
-1.36493564 -0.299442008 0.436423777 0.436423777 0.525574696 D_C12_C11_C10_O15 ZINC000000207600
-7.0977605 -0.108898705 0.234211103 0.234211103 0.152025735 D_O15_C10_N9_H20 ZINC000000207600
7.83248495 15.5229804 10.6478309 10.6478309 10.4746789 D_C01_C9_N15_O16 ZINC000000209743_1
-2.7814761 -6.8655647 -5.1531805 -5.1531805 -5.10951729 D_O1_C2_C7_N8 ZINC000000209743_1
178.573946 177.773344 177.955912 177.955912 178.056027 D_C2_C7_C6_N15 ZINC000000209743_1
-179.844109 -179.958107 -179.432713 -179.432713 -179.522751 D_C2_C7_N8_C9 ZINC000000209743_1
-4.99255157 -8.03640121 -5.02241314 -5.02241314 -5.04736835 D_C3_C2_C7_C6 ZINC000000209743_1
175.283925 171.363835 173.734828 173.734828 173.810885 D_C3_C2_C7_N8 ZINC000000209743_1
-7.21675777 -18.2751906 -7.10085814 -7.10085814 -6.90681914 D_C5_C6_N15_O16 ZINC000000209743_1
-172.791756 -172.194104 -175.347911 -175.347911 -175.496252 D_N8_C9_N15_O16 ZINC000000209743_1
95.0575595 34.6956863 96.3802484 96.3802484 95.5850336 D_C6_N15_O16_H26 ZINC000000209743_1
150.185613 137.897334 148.688402 147.336151 147.265814 D_C01_N6_C7_C8 ZINC000000225683_1
-151.394142 -141.161189 -150.192278 -149.825431 -149.580171 D_C01_N6_C11_N10 ZINC000000225683_1
29.8556462 36.1201078 27.4879645 27.8170009 27.9419292 D_C01_N6_C11_O12 ZINC000000225683_1
169.876854 173.93565 171.683787 171.134271 171.201254 D_N6_C7_C8_O9 ZINC000000225683_1
-10.7227912 -6.67895536 -10.5322741 -11.2187868 -11.2077176 D_N6_C7_C8_N10 ZINC000000225683_1
8.01377487 3.9497063 7.99430783 8.68108555 8.51407858 D_N6_C11_N10_C8 ZINC000000225683_1
166.127694 169.25705 162.904539 161.760703 161.868356 D_C7_N6_C11_O12 ZINC000000225683_1
2.00945702 2.115437 2.06285339 2.1125669 2.19656944 D_C7_C8_N10_C11 ZINC000000225683_1
14.6795479 7.72591195 14.2925471 15.3143067 15.2128557 D_C8_C7_N6_C11 ZINC000000225683_1
-173.344645 -173.22207 -169.474877 -168.749317 -168.785624 D_C8_N10_C11_O12 ZINC000000225683_1
-178.64592 -178.514992 179.636896 179.542022 179.538858 D_O9_C8_N10_C11 ZINC000000225683_1
-131.835667 -126.741467 -129.121478 -129.615039 -129.872866 D_N10_C8_C7_H20 ZINC000000225683_1
-0.196279041 0.630044723 3.20630465 3.20630465 3.31103996 D_N4_C5_C10_N11 ZINC000000238008
-52.5461971 -46.6998678 -45.2394928 -45.2394928 -45.0796479 D_C5_N4_C15_C13 ZINC000000238008
178.906769 -169.614891 179.949983 -179.682491 -179.572046 D_C3_C4_N6_C7 ZINC000000273273
-0.336707908 11.3673468 0.105711728 0.5052315 0.612429204 D_C5_C4_N6_C7 ZINC000000273273
-179.989214 -178.601069 -179.987566 179.99718 179.999975 D_N6_C7_N8_C9 ZINC000000273273
179.988889 178.758333 179.9864 -179.996957 -179.999974 D_N6_C7_S11_C10 ZINC000000273273
91.3059862 7.63176861 90.7693529 90.4451155 90.3212665 D_C4_N6_C7_S11 ZINC000000273273
-58.7626789 -61.7969141 -45.933135 -45.933135 -45.8608129 D_O1_C2_C7_C9 ZINC000000273304_1
-177.186226 -179.004203 -168.282953 -168.282953 -168.264644 D_C3_C2_C7_C9 ZINC000000273304_1
180 179.176076 176.679127 176.679127 176.700262 D_C5_C6_C7_C8 ZINC000000273813
0 2.12727203 4.783575493E-02 4.783575493E-02 1.787616914E-02 D_C5_C6_C7_H22 ZINC000000273813
180 167.820098 175.682062 175.682062 175.651703 D_C5_C6_C15_O14 ZINC000000273813
0 -14.6382352 -4.47862681 -4.47862681 -4.52370109 D_C5_C6_C15_O16 ZINC000000273813
1.35579993 -0.547396157 -4.31508193 -4.31508193 -2.88546189 D_C1_N2_C11_C12 ZINC000000279151
-178.088868 179.027906 174.958681 174.958681 176.130354 D_C3_N2_C11_C12 ZINC000000279151
179.642541 178.936544 -178.06354 -178.06354 -178.191592 D_C11_C12_N17_C16 ZINC000000279151
48.3363397 65.3108419 54.9259005 54.9259005 53.8682772 D_N2_C11_C12_N17 ZINC000000279151
150.650384 148.200092 146.714364 146.714364 146.716006 D_C01_C5_C13_C14 ZINC000000294631_1
-121.270798 -120.017586 -130.490217 -130.490217 -130.483406 D_C1_C2_C14_C13 ZINC000000294631_1
59.1634676 61.6623905 50.025857 50.025857 50.0365316 D_C1_C2_C14_O15 ZINC000000294631_1
